what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354474064154
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354474087140
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474103271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354474103758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474105191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354474115089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354474117086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354474118475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354474135516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474136465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474136745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474137097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474137496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474137805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474138106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474139746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474141213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474141248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474141532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474141572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474141886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474142119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474142893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474143209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474168419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354474176080
