what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354448933660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354448939765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448942074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448943525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448943569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448943891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448943924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448944395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448944617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448946210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448946515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448949888
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354448950457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354448965230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354448981358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448982986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448983837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448984305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448984602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448986299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448987987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448988016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448988457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448988500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448988898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448989146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448990324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448990639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354448994144
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354448994634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354449016537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354449020715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354449025807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354449027288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354449032052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449032955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449033219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449035856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449037211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449037235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449037607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449037647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449038087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449038302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449039028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354449039318
