what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397930907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397932333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397969052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397972181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397974204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397974249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397975856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397975900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397979193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397980731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397981698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397981733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397982445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397982476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397983669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397983912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397985369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354397986825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398118682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398121468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398644474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398646017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398751854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398752766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398754109
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354398754506
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1354398755848
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1354398755903
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1354398755937
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1354398756035
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1354398756114
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1354438885837
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1354438885837
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1354438885852
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1354438885868
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1354438885899
