what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241458930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355241462403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241472769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241475449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241481930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355241492550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241493374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241493859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355241498392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355241499729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355241499958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241502610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241505844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241509812
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1355241510684
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1355241510691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355241518643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241519485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241523488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241527327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241529003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241578350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355241605252
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1355241606279
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355241606413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355241606546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241645884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241654250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241655835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241655861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241667994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241669319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241674060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355241684934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355241692238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355241694904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355241710493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355241715546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241726626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241740558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241743232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241754656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241761920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241763278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241764223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241767453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241775683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241780284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241781733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241784339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355241784910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241785570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241787922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241788988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241793215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241797603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355241799961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241800277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241800645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241804905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241808190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241813343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241814675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241821874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355241903923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241912638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241913335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355241926475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241927300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241932516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241934296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241938273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355241990270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355241992755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355241994073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242001075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242005044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242006763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242007948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242007981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242017305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355242038668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355242039816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355242040144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242044126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242047921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242049924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242051219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242051245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242058094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242059676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242061262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242080220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242751641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242793525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355242894796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355242898022
