what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388003871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388005868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388006368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388020641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354388020661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354388023190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354388062130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388062882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388065251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354388065860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388066463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388068101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388068320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388069480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388070097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388087169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354388089543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388090994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388092802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388094094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388119092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388122884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388124794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388130397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388158674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388158867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388159997
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354388160891
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1354388162018
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1354388163180
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1354388163183
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1354388163199
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1354388163224
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1354388163238
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1354388163284
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1354388163284
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1354388163284
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1354388163347
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1354388163379
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1354388163423
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1354388163423
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1354388163483
