what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246266555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246266610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246266899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246267153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246268337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246269032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246270631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246270759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246280208
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355246294871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355246295824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246324831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246360294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246373077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246374834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246387828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246390724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355246394525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246397286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246398636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246398679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246399046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246399090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246399467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246399711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246400841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246401521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246409884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246409943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246439257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355246444081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355246468651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246469331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246479023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355246488437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246490637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246492987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246493039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246493398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246493439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246493861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246494097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246495150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246495910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246528920
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355246528938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246532277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246533789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246533821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246534162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246534186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246534536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246534769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246536040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246536721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246702934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246704797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246824085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355246826884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246858583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246875184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355246881194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246903803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355246904733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355246905939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246909507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246911442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246911494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246912150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246912196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246912594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246912835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246913844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246914646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355246931525
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355246932125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355246940258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355246951783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247003317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247019748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247022207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247023416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247024674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247026425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247026461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247026875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247026905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247027380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247027608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247029510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247030276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247270323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247270902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247274439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247275774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247276803
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355247281216
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1355247298598
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1355247298959
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1355247299098
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1355247299330
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1355247299558
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1355247299824
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1355247299824
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1355247299824
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1355247300265
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1355247300745
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1355247301494
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1355247301494
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1355247301926
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1355321213651
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1355321213652
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1355321213678
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1355321213702
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1355321213721
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1355321213727
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1355321213749
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1355321213754
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1355321213778
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1355321213803
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1355321213814
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1355321213826
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1355321213868
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1355321213872
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1355321213886
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1355321213902
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1355321213917
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1355321213931
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1355321213969
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1355321214066
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1355321214082
