what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395848425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395848951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395849005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395849428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395849671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395850770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395851139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395855711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395856835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395857244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395857544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395857861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395858496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395860627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354395862059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354395872538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395875088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395876579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395876619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395877041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395877076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395877747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395877975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395879131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395879482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395883005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354395891261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354395902461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395904411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395906618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395906661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395907091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395907130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395907752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395907979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395909282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395909639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395927310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395929388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395933611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395933665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395934657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395934700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395963128
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354395963151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395971976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395973805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395973847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395975191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395975230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395977211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395977431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395988697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354395989038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396047270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396048052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396078908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396083862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396126488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396128863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396167620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396181114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396275737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396277463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396408016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396422645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396434337
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1354396468641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396475026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396478155
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1354396482750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396514978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396516903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354396530525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354396531826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396537305
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1354396583077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396609702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396706982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396709556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396716095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396719895
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.move.element",1354396719905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396727005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354396729592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396730700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354396738600
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396739371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396740805
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396744080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354396744539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396745884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396746232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396747324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396783245
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396783633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354396784242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396786063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396786713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396794051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396795594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396797307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396798409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396800927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396801015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396801074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396810696
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396810951
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396811170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396811394
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396811618
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396811844
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354396812215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354396825320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354396861276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354396872663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396872938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396873254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354396873577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354396889771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396891584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396895832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354396908808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396915216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396920889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354396924917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354396927035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396929073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396930665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354396930719
