what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355244128966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355244129231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355244129506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244144571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355244149360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244180631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244181793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355244190714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355244192985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244199368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244199486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355244219748
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244276434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244276554
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355244281136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244287033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244293501
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.method",1355244293515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244295135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355244301868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244307204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355244339042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355244356324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244359271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244365853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244368958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244370577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244370631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244370990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244371026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244371392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244371624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244372439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244373095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244416166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244426636
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244429115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244429218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244476131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244484103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355244501142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355244505812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355244516571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355244518013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355244525198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244530995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244533058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244533105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244533481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244533521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244533889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244534109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244534918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244535586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244552684
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355244552710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244559031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355244564616
