what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354469038985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354469057770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354469058478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354469062541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469064869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469066707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469066752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469067097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469067137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469067525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469067751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469068652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469068957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469075526
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354469076006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354469233727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354469237185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354469258173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354469265348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354469266641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354469282626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469284220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469285119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469286822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469288363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469288417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469288770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469288818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469289243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469289514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469290903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354469291228
